Date,SP500%ChgD,SrcWgtAvgTone,SrcWgtGoldScore,AvgTone_30D_Corr,AvgTone_60D_Corr,AvgTone_90D_Corr,Goldstein_30D_Corr,Goldstein_60D_Corr,Goldstein_90D_Corr,-1AvgTone_30D_Corr,-1AvgTone_60D_Corr,-1AvgTone_90D_Corr,-1Goldstein_30D_Corr,-1Goldstein_60D_Corr,-1Goldstein_90D_Corr,+1AvgTone_30D_Corr,+1AvgTone_60D_Corr,+1AvgTone_90D_Corr,+1Goldstein_30D_Corr,+1Goldstein_60D_Corr,+1Goldstein_90D_Corr,-3AvgTone_30D_Corr,-3AvgTone_60D_Corr,-3AvgTone_90D_Corr,-3Goldstein_30D_Corr,-3Goldstein_60D_Corr,-3Goldstein_90D_Corr,+3AvgTone_30D_Corr,+3AvgTone_60D_Corr,+3AvgTone_90D_Corr,+3Goldstein_30D_Corr,+3Goldstein_60D_Corr,+3Goldstein_90D_Corr,-7AvgTone_30D_Corr,-7AvgTone_60D_Corr,-7AvgTone_90D_Corr,-7Goldstein_30D_Corr,-7Goldstein_60D_Corr,-7Goldstein_90D_Corr,+71AvgTone_30D_Corr,+71AvgTone_60D_Corr,+71AvgTone_90D_Corr,+71Goldstein_30D_Corr,+71Goldstein_60D_Corr,+71Goldstein_90D_Corr
14/4/2015,0.162975887,-0.99,1.19,0.10,0.02,0.08,0.04,0.03,0.13,0.027254818,0.067858071,0.003024028,-0.24777238,0.007211246,-0.136416168,0.433898697,0.176294732,0.123120588,0.433898697,0.060676365,-0.112699949,-0.099648624,0.107560349,-0.000469821,0.057736323,-0.106229382,0.027402655,0.284844718,-0.030275264,0.087740582,0.284844718,0.078944435,0.165311848,-0.292655349,0.077677508,-0.005014795,-0.292655349,0.02108257,-0.064144295,-0.292655349,0.077677508,-0.005014795,-0.219216452,0.02108257,-0.064144295
15/4/2015,0.51481957,-1.25,0.89,0.04,0.02,0.07,0.00,0.01,0.10,0.069192627,0.071888733,0.041330582,-0.119551118,0.014735119,-0.110226448,0.591771038,0.178996683,0.120391128,0.591771038,0.002943677,-0.133564897,-0.011490611,0.11117881,0.001477905,0.030385571,-0.111883265,0.016507834,0.169514753,-0.027452227,0.084843364,0.169514753,0.021902806,0.147281108,-0.270636429,0.073389487,-0.035742862,-0.270636429,0.076118846,-0.083329192,-0.270636429,0.073389487,-0.035742862,-0.171682797,0.076118846,-0.083329192
16/4/2015,-0.077844361,-1.13,0.91,0.10,0.04,-0.01,0.05,0.12,0.09,0.211265482,0.070130637,0.049261909,-0.046829132,0.004376287,-0.076851799,0.583646539,0.242423109,0.208906497,0.583646539,0.291146821,-0.119175919,0.077491807,0.09850813,-0.028094622,0.192115347,-0.111373844,0.020445187,0.138265491,-0.046733864,0.110875407,0.138265491,0.025642118,0.146430669,-0.091338167,0.069959769,-0.019327927,-0.091338167,0.068610762,-0.04984134,-0.091338167,0.069959769,-0.019327927,-0.08418172,0.068610762,-0.04984134
17/4/2015,-1.131124552,-1.54,0.55,0.28,0.07,0.00,0.24,0.17,0.09,0.145536148,0.039217747,0.036350868,-0.092364508,-0.04131407,-0.087195329,0.493183851,0.297573513,0.260915774,0.493183851,0.290506026,-0.09660732,-0.025534365,0.046532156,-0.044883875,-0.011035012,-0.142075376,-0.003043546,0.003069909,0.060799172,0.091968765,0.003069909,0.034956619,0.135320046,-0.064236803,0.075265519,-0.017169941,-0.064236803,0.06955904,-0.049843458,-0.064236803,0.075265519,-0.017169941,9.47425E-05,0.06955904,-0.049843458
20/4/2015,0.923513167,-1.30,0.83,0.30,0.07,0.01,0.23,0.18,0.10,-0.106851211,0.002830032,0.044885806,-0.359686038,-0.092180467,-0.081120943,0.478655234,0.286434502,0.255626371,0.478655234,0.273252745,-0.100924351,0.086739236,0.057914949,-0.039423917,0.089802465,-0.128695969,0.016784554,-0.026429074,0.071982936,0.080739399,-0.026429074,0.035091835,0.126284658,-0.063651229,0.126145801,-0.001955212,-0.063651229,0.084162696,-0.028312227,-0.063651229,0.126145801,-0.001955212,0.111250307,0.084162696,-0.028312227
21/4/2015,-0.148060533,-1.32,1.00,0.30,0.10,0.03,0.20,0.18,0.18,-0.120334143,0.016830334,0.066200576,-0.355532664,-0.099678399,-0.064608658,0.490942983,0.280528694,0.263395396,0.490942983,0.30110895,-0.075356492,0.057406387,0.113069449,-0.155275552,0.065202728,-0.015245304,-0.002828177,0.006695567,0.080779782,0.105935339,0.006695567,0.034438953,0.189992074,-0.049625977,0.090694213,0.000263018,-0.049625977,0.067073485,-0.007955768,-0.049625977,0.090694213,0.000263018,0.070811082,0.067073485,-0.007955768
22/4/2015,0.508748036,-1.14,1.04,0.35,0.11,0.07,0.31,0.20,0.17,-0.118771976,0.014996629,0.056291087,-0.296331926,-0.076590153,-0.08900109,0.475353092,0.261394024,0.204040118,0.475353092,0.273449203,-0.056217875,-0.117209591,0.108834632,-0.181513521,-0.11446115,-0.043484793,-0.016096563,-0.043965807,0.050966114,0.09435636,-0.043965807,-0.023030838,0.174313243,0.090152604,0.117719686,0.019361997,0.090152604,0.067578341,-0.007618527,0.090152604,0.117719686,0.019361997,0.171562527,0.067578341,-0.007618527
23/4/2015,0.235771589,-1.33,0.85,0.36,0.13,0.08,0.32,0.21,0.18,-0.115664453,0.012519699,0.049419611,-0.283139914,-0.07145282,-0.083558756,0.416470963,0.265177498,0.186772745,0.416470963,0.277185062,-0.060445238,-0.128511894,0.116508523,-0.178866685,-0.110528339,-0.044241414,-0.01209812,-0.16009248,0.042634065,0.113969365,-0.16009248,-0.016803851,0.18228558,0.109252994,0.115663305,0.014825757,0.109252994,0.068731939,-0.008510132,0.109252994,0.115663305,0.014825757,0.197115962,0.068731939,-0.008510132
24/4/2015,0.225280058,-1.64,0.57,0.28,0.12,0.10,0.27,0.20,0.19,-0.079197669,0.00763095,-0.006629616,-0.263170128,-0.071679107,-0.101148413,0.338000171,0.293523318,0.181465162,0.338000171,0.294754333,-0.062340265,-0.153154428,0.114883412,-0.211346174,-0.111898208,-0.036143108,-0.077686849,-0.147164549,0.112617665,0.096164563,-0.147164549,0.037452926,0.180726472,0.045740983,0.118466528,0.007156855,0.045740983,0.079014495,-0.051989323,0.045740983,0.118466528,0.007156855,0.162671818,0.079014495,-0.051989323
27/4/2015,-0.414131425,-1.30,0.80,0.11,0.12,0.13,0.20,0.20,0.17,-0.081235311,0.017791225,0.02383795,-0.240666121,-0.06319079,-0.093885863,0.278196788,0.297227762,0.214170283,0.278196788,0.29665548,-0.090454615,-0.250691159,0.109129833,-0.151743383,-0.297541081,-0.051645316,-0.110576251,-0.051829786,0.112987951,0.108656392,-0.051829786,0.034622752,0.172824214,-0.062587545,0.101983167,0.115321193,-0.062587545,0.136138141,-0.039468312,-0.062587545,0.101983167,0.115321193,0.090659745,0.136138141,-0.039468312
28/4/2015,0.27692317,-1.64,0.54,0.04,0.08,0.21,0.17,0.17,0.20,-0.149651307,0.001979148,0.007817256,-0.281820384,-0.080221696,-0.077629212,0.228758904,0.311747691,0.134143667,0.228758904,0.30742214,-0.143447276,-0.233620798,0.094892093,-0.119553043,-0.284250608,-0.056719535,-0.100566986,-0.09676833,0.114934571,0.132029629,-0.09676833,0.028220673,0.1823915,-0.032351058,0.071252412,0.148942731,-0.032351058,0.111952843,-0.021779247,-0.032351058,0.071252412,0.148942731,0.115104877,0.111952843,-0.021779247
29/4/2015,-0.374033558,-1.27,0.96,0.05,0.09,0.14,0.14,0.16,0.19,-0.043575015,0.060180316,-0.098638081,-0.188477594,-0.036088032,-0.130503121,0.213866254,0.311194706,0.198394921,0.213866254,0.31142809,-0.137026207,-0.120626529,0.180666742,-0.092589033,-0.1926856,0.00768005,-0.0933785,-0.127218734,0.114908923,0.060394247,-0.127218734,0.034303098,0.179101632,-0.014236237,0.085196183,0.13185644,-0.014236237,0.104216369,-0.046441596,-0.014236237,0.085196183,0.13185644,0.109428401,0.104216369,-0.046441596
30/4/2015,-1.012890661,-1.15,0.94,0.05,0.05,0.08,0.00,0.14,0.14,0.021579465,0.05564319,-0.029215749,-0.177515667,-0.066562662,-0.131804328,0.194326309,0.327351551,0.270480748,0.194326309,0.291542985,-0.089205188,0.082331041,0.161795592,-0.120978728,-0.075818894,-0.008207853,-0.073481719,-0.214083673,0.100956868,0.123623466,-0.214083673,0.026193071,0.243607943,0.059930511,0.068007743,0.157251774,0.059930511,0.049309114,0.000887341,0.059930511,0.068007743,0.157251774,0.045332802,0.049309114,0.000887341
1/5/2015,1.092300166,-1.51,0.60,-0.06,0.00,0.05,-0.05,0.11,0.16,0.033660153,0.064109305,-0.086958341,-0.048756293,-0.030681182,-0.188987452,0.294435766,0.351575738,0.267520197,0.294435766,0.345980138,-0.062318839,-0.192050479,0.070679653,-0.032364102,-0.21725817,-0.084776265,-0.029425456,-0.220230864,0.08674902,0.112654413,-0.220230864,0.02575005,0.262860316,0.071598448,0.105552864,0.093985024,0.071598448,0.111304157,0.040026933,0.071598448,0.105552864,0.093985024,0.082102741,0.111304157,0.040026933
4/5/2015,0.294074869,-1.35,0.95,-0.06,0.01,0.07,-0.02,0.12,0.14,0.017897228,0.053237366,-0.083676493,-0.031015464,-0.046454824,-0.200597192,0.269546902,0.320726251,0.239990007,0.269546902,0.355837794,0.083419658,-0.221565003,0.07145826,-0.06447165,-0.243796208,-0.075333917,-0.030874905,-0.200030653,0.153807539,0.149258771,-0.200030653,0.03939828,0.163000884,0.108631887,0.113494515,0.075598176,0.108631887,0.116452446,0.035769531,0.108631887,0.113494515,0.075598176,0.109623527,0.116452446,0.035769531
5/5/2015,-1.183738368,-1.20,1.08,-0.06,-0.01,0.05,-0.13,0.03,0.07,0.05461793,-0.05159725,-0.106173503,-0.106352315,-0.139083787,-0.136793565,0.255214616,0.32289523,0.244255233,0.255214616,0.360642664,0.113872931,-0.2371719,-0.000553416,-0.124021693,-0.299186514,-0.08089056,-0.084933838,-0.170286187,0.139392019,0.137029609,-0.170286187,-0.021250912,0.091806131,0.296633498,0.056887696,0.074149017,0.296633498,0.077103144,0.035224444,0.296633498,0.056887696,0.074149017,0.254959573,0.077103144,0.035224444
6/5/2015,-0.445572481,-1.30,0.74,-0.08,-0.02,0.09,-0.08,0.05,0.08,0.074676622,-0.057014156,-0.10802766,-0.088319097,-0.153488071,-0.129882426,0.239706219,0.380989147,0.171152006,0.239706219,0.358003441,0.102923521,-0.18911936,0.019528337,-0.114635203,-0.293434715,-0.07460161,-0.090226523,-0.143774062,0.146685099,0.020634972,-0.143774062,-0.048367463,0.078939928,0.427594732,0.078697907,0.080626095,0.427594732,0.098337665,0.02614182,0.427594732,0.078697907,0.080626095,0.322641724,0.098337665,0.02614182
7/5/2015,0.377381344,-1.62,0.64,-0.11,0.01,0.04,-0.11,-0.02,0.03,0.078302878,-0.005492497,-0.076034399,-0.111455838,-0.207795206,-0.125638413,0.24337992,0.384901368,0.187263564,0.24337992,0.385260511,0.080842494,-0.195608975,-0.14234458,-0.105217508,-0.262562066,-0.141739123,-0.146861997,-0.123664935,0.122989253,-0.069309401,-0.123664935,-0.055302289,0.031684607,0.322015763,-0.042341086,0.045279557,0.322015763,0.023077722,0.007196411,0.322015763,-0.042341086,0.045279557,0.25121584,0.023077722,0.007196411
8/5/2015,1.345790118,-1.92,0.25,-0.31,-0.12,-0.07,-0.31,-0.16,-0.03,-0.098190557,-0.074204238,0.059687688,-0.201568953,-0.257909653,-0.023883774,0.131634097,0.278343789,0.181691569,0.131634097,0.255139976,0.079527909,-0.148080522,-0.121557145,-0.098287398,-0.092848765,-0.067907677,-0.181266529,0.151641806,0.187563751,-0.038795851,0.151641806,0.016566275,0.046955708,0.290884614,-0.039605285,0.1170919,0.290884614,0.059511383,0.026597148,0.290884614,-0.039605285,0.1170919,0.305389138,0.059511383,0.026597148
11/5/2015,-0.508956053,-0.89,1.05,-0.39,-0.17,-0.09,-0.36,-0.22,-0.04,0.018741406,0.028114975,0.08733799,-0.042265684,-0.122749027,-0.006976726,0.245612841,0.339448179,0.192525321,0.245612841,0.302924723,0.10504359,-0.154612983,-0.162839511,-0.109233946,-0.056674098,-0.033824177,-0.180231795,0.037865101,0.14739904,-0.043605778,0.037865101,-0.011172653,0.037100926,0.279506878,-0.012766344,0.116793746,0.279506878,0.024004877,0.024123953,0.279506878,-0.012766344,0.116793746,0.257786087,0.024004877,0.024123953
12/5/2015,-0.294963768,-1.21,0.76,-0.46,-0.20,-0.12,-0.37,-0.23,-0.05,-0.053761802,0.014294564,0.038765562,-0.086465936,-0.122127276,-0.007264543,0.200852312,0.38400508,0.188811596,0.200852312,0.346972906,0.105798038,-0.148888948,-0.117247912,0.03265769,-0.037038455,-0.042061759,-0.095682173,0.072803963,0.105658245,-0.024236533,0.072803963,-0.057146101,0.044424391,0.293542692,-0.003374666,0.109664174,0.293542692,0.067157298,0.043946508,0.293542692,-0.003374666,0.109664174,0.250767972,0.067157298,0.043946508
13/5/2015,-0.030495478,-1.25,0.77,-0.44,-0.20,-0.13,-0.38,-0.23,-0.07,-0.013546526,0.059954778,0.02516971,-0.073708836,-0.094886529,-0.013751943,0.149767008,0.378546512,0.186415161,0.149767008,0.345203589,0.062457928,-0.122579008,-0.059656748,0.019743289,-0.051396688,0.027234496,-0.10253135,0.071749057,0.104610195,-0.014364955,0.071749057,-0.069068576,-0.005470199,0.306114777,0.124282882,0.101411991,0.306114777,0.125818123,0.091533025,0.306114777,0.124282882,0.101411991,0.259457907,0.125818123,0.091533025
14/5/2015,1.077928663,-1.92,0.20,-0.56,-0.26,-0.17,-0.52,-0.29,-0.18,-0.007311376,0.059128443,0.033793356,-0.080619215,-0.106511682,-0.020370069,0.192931634,0.298483562,0.216649336,0.192931634,0.26710207,0.283015517,-0.008439248,0.016828876,0.056485946,0.021298058,0.082104315,-0.082243965,0.11483261,0.084900761,0.011019946,0.11483261,-0.062936869,0.013348254,0.314235656,0.134377549,0.106750273,0.314235656,0.172374232,0.101402021,0.314235656,0.134377549,0.106750273,0.355497828,0.172374232,0.101402021
15/5/2015,0.076841391,-1.12,0.89,-0.57,-0.26,-0.19,-0.54,-0.32,-0.18,-0.056622715,-0.019821975,0.028312879,-0.132724751,-0.16631801,-0.066082177,0.242864456,0.316882765,0.264641139,0.242864456,0.280466609,0.291791591,-0.050453878,0.059385752,0.059748672,0.008242382,0.114406156,-0.081773331,0.076115082,0.073824609,0.080540393,0.076115082,-0.060895255,0.018050698,0.301656397,0.099424681,0.126518536,0.301656397,0.204919027,0.102062777,0.301656397,0.099424681,0.126518536,0.370623905,0.204919027,0.102062777
18/5/2015,0.304794805,-1.25,0.75,-0.56,-0.26,-0.19,-0.54,-0.32,-0.18,-0.034716557,-0.013470751,0.026446686,-0.119727608,-0.156431907,-0.063640992,0.22031164,0.32856877,0.264885457,0.22031164,0.295086367,0.29194324,-0.034414974,0.054891271,0.0623594,0.003468663,0.106020533,-0.077884943,0.108001233,0.076327098,0.086178793,0.108001233,-0.058015812,0.015708649,0.267282238,0.09637593,0.151078617,0.267282238,0.174583312,0.106959169,0.267282238,0.09637593,0.151078617,0.340891821,0.174583312,0.106959169
19/5/2015,-0.064337454,-1.00,0.93,-0.65,-0.27,-0.17,-0.68,-0.32,-0.17,0.0404215,-0.014749308,0.034073311,-0.075308016,-0.155367025,-0.067382087,0.230632717,0.335200056,0.268956671,0.230632717,0.292601866,0.294251448,0.114690815,0.00699351,0.104185932,0.17587282,0.062987319,0.049030917,0.200216606,0.118172163,0.122081853,0.200216606,-0.040183261,0.035678099,0.260655548,0.128580911,0.132416997,0.260655548,0.210950366,0.097293532,0.260655548,0.128580911,0.132416997,0.26392318,0.210950366,0.097293532
20/5/2015,-0.093051625,-1.07,0.94,-0.69,-0.26,-0.17,-0.72,-0.31,-0.17,0.065946172,-0.020569558,0.029229266,-0.027187126,-0.161872427,-0.069684594,0.247137547,0.306829491,0.255349428,0.247137547,0.274150821,0.283359306,0.07414019,0.002884099,0.106737866,0.144930541,0.063580921,0.047223737,0.194195173,0.081236158,0.124261735,0.194195173,-0.070232969,0.037681883,0.173346304,0.118376277,0.129477655,0.173346304,0.207263858,0.094938331,0.173346304,0.118376277,0.129477655,0.216754215,0.207263858,0.094938331
21/5/2015,0.233787449,-1.16,0.70,-0.67,-0.27,-0.16,-0.72,-0.32,-0.17,0.080166769,0.010890509,0.029035628,-0.015031048,-0.141815766,-0.070525682,0.243392844,0.301114839,0.255500636,0.243392844,0.275978174,0.284055445,0.096618483,0.004640825,0.112287289,0.15573866,0.059918848,0.04463321,0.20352999,0.080049509,0.125793347,0.20352999,-0.075006513,0.032861352,0.20683092,0.099661334,0.125302718,0.20683092,0.190958928,0.091056601,0.20683092,0.099661334,0.125302718,0.220432407,0.190958928,0.091056601
22/5/2015,-0.22338863,-1.58,0.55,-0.68,-0.36,-0.17,-0.76,-0.36,-0.17,0.064519759,-0.017371778,0.022619212,-0.040875698,-0.144233834,-0.068791172,0.242458406,0.263095634,0.27374129,0.242458406,0.250932644,0.291573509,0.087998546,-0.013722226,0.101801406,0.17702602,0.025355816,0.039275087,0.291245346,0.12942081,0.167463585,0.291245346,-0.051021408,0.060739757,0.15750814,0.085861435,0.123145648,0.15750814,0.187139365,0.098676116,0.15750814,0.085861435,0.123145648,0.232773045,0.187139365,0.098676116
26/5/2015,-1.02819802,-1.03,0.48,-0.71,-0.40,-0.20,-0.63,-0.27,-0.13,0.115388243,0.021786318,0.042920381,0.009564162,-0.091274681,-0.043317448,0.211542945,0.217332318,0.264920957,0.211542945,0.291899138,0.294248419,0.002116246,-0.04217316,0.078159433,0.111919086,0.00378602,0.022607219,0.276056791,0.117921732,0.163445161,0.276056791,-0.04153095,0.063006831,0.282331185,0.216961945,0.165888342,0.282331185,0.312943277,0.227760524,0.282331185,0.216961945,0.165888342,0.358934287,0.312943277,0.227760524
27/5/2015,0.916264126,-1.05,1.07,-0.60,-0.35,-0.19,-0.49,-0.22,-0.10,0.176237972,0.061012246,0.05794299,-0.067986343,-0.137166608,-0.083442541,0.14637385,0.163385402,0.231924233,0.14637385,0.215272275,0.248441005,0.042595248,-0.020299157,0.082100902,0.073391614,-0.013468825,0.008589542,0.272592104,0.116870116,0.179556376,0.272592104,-0.043004996,0.073633208,0.319743935,0.23695994,0.173231946,0.319743935,0.317816131,0.233109892,0.319743935,0.23695994,0.173231946,0.367487496,0.317816131,0.233109892
28/5/2015,-0.12667609,-1.18,1.04,-0.61,-0.36,-0.19,-0.48,-0.28,-0.11,0.134239538,0.07181813,0.075888666,-0.101749094,-0.1286832,-0.078314385,0.167417579,0.172571174,0.2376948,0.167417579,0.240572904,0.268439547,0.073849449,0.049783164,0.123017204,0.121569949,0.02392965,0.037367958,0.263061194,0.108843593,0.176359199,0.263061194,0.002245032,0.065557641,0.351486198,0.245266261,0.181488524,0.351486198,0.338143359,0.231350769,0.351486198,0.245266261,0.181488524,0.393178565,0.338143359,0.231350769
29/5/2015,-0.631846917,-1.27,1.11,-0.60,-0.36,-0.20,-0.51,-0.29,-0.12,0.111522585,0.055424097,0.067845808,-0.149302977,-0.123934446,-0.095542432,0.135832575,0.170467796,0.252143183,0.135832575,0.1968558,0.253051608,0.021225718,-0.010076197,0.092321611,0.156027566,0.072208572,0.050344765,0.27042572,0.108532396,0.170007646,0.27042572,-0.049389824,0.02745054,0.286418548,0.206809993,0.148306865,0.286418548,0.305688876,0.213819408,0.286418548,0.206809993,0.148306865,0.378865053,0.305688876,0.213819408
1/6/2015,0.205946128,-0.90,0.72,-0.56,-0.34,-0.19,-0.50,-0.29,-0.11,0.084962034,0.059557868,0.059869144,-0.152433424,-0.098261057,-0.081726934,0.069168879,0.137466251,0.220280911,0.069168879,0.223588427,0.270920768,0.005683413,-0.010493326,0.083010584,0.15279996,0.070836902,0.049674352,0.3325609,0.149996256,0.196966072,0.3325609,-0.063576375,0.024920609,0.299723995,0.232623477,0.162239124,0.299723995,0.324508286,0.22608445,0.299723995,0.232623477,0.162239124,0.392029402,0.324508286,0.22608445
2/6/2015,-0.100859619,-1.11,1.01,-0.56,-0.34,-0.19,-0.49,-0.28,-0.11,0.074218659,0.045447081,0.054826365,-0.108508288,-0.10013163,-0.083602653,0.087904278,0.13305199,0.209141498,0.087904278,0.21232142,0.266507918,0.003554457,-0.01035604,0.081929446,0.156807228,0.051278896,0.045803603,0.341562705,0.173889195,0.23379697,0.341562705,-0.025641178,0.034118125,0.311141065,0.233334407,0.166352055,0.311141065,0.327228699,0.228629169,0.311141065,0.233334407,0.166352055,0.498044294,0.327228699,0.228629169
3/6/2015,0.211887111,-1.45,0.39,-0.54,-0.36,-0.20,-0.46,-0.28,-0.13,0.051949145,0.061894501,-0.014383293,-0.152292698,-0.068904239,-0.112394419,0.033705803,0.13218841,0.210095375,0.033705803,0.217977651,0.263224828,0.109165434,-0.016049831,0.056099812,0.259054575,0.039379237,0.070720864,0.382615413,0.213866905,0.243524,0.382615413,0.019442995,0.060006998,0.258102834,0.261615695,0.089592812,0.258102834,0.333861473,0.172747462,0.258102834,0.261615695,0.089592812,0.426828565,0.333861473,0.172747462
4/6/2015,-0.862316758,-1.20,0.95,-0.53,-0.35,-0.21,-0.50,-0.29,-0.14,0.110999662,0.09243238,0.002618519,-0.032433669,0.000656336,-0.062522978,0.06403142,0.115345372,0.245984559,0.06403142,0.216811318,0.262009745,0.015251168,-0.066177407,0.021825484,0.25356791,0.056120652,0.071079596,0.380164817,0.233727587,0.254437987,0.380164817,0.028826799,0.059419493,0.169656353,0.207532366,0.07552608,0.169656353,0.372708787,0.211519943,0.169656353,0.207532366,0.07552608,0.459967986,0.372708787,0.211519943
5/6/2015,-0.143618293,-1.16,0.94,-0.56,-0.35,-0.20,-0.45,-0.29,-0.18,0.090003124,0.083228609,0.034417195,0.022036184,-0.00651579,-0.084495623,0.035639107,0.095437939,0.227761749,0.035639107,0.182950898,0.251004203,0.05101147,-0.065275363,-0.07432328,0.322522216,0.060328979,0.031711719,0.413153822,0.234083793,0.252005064,0.413153822,0.033490103,0.059386412,0.066198011,0.203101752,0.0123944,0.066198011,0.362697934,0.185815556,0.066198011,0.203101752,0.0123944,0.404552392,0.362697934,0.185815556
8/6/2015,-0.647450979,-1.08,1.16,-0.59,-0.38,-0.21,-0.50,-0.33,-0.21,0.077694717,0.076054555,0.030110667,0.030235682,-0.009748495,-0.098926182,0.017675181,0.08175575,0.196080553,0.017675181,0.16313966,0.209481081,0.052630278,-0.052470317,-0.059853486,0.357324227,0.108399153,0.06336938,0.45847175,0.219430402,0.232238815,0.45847175,0.027878624,0.032634139,0.042552407,0.195737046,0.004024493,0.042552407,0.311126234,0.160669059,0.042552407,0.195737046,0.004024493,0.332016459,0.311126234,0.160669059
9/6/2015,0.0418353,-1.08,0.70,-0.57,-0.42,-0.23,-0.50,-0.34,-0.24,0.085063756,0.058735965,0.061309569,0.038930132,-0.019287078,-0.067243524,-0.062346491,0.041253902,0.181508606,-0.062346491,0.167358573,0.220916999,0.063606257,-0.07093302,-0.085853326,0.342765788,0.10421751,0.076948309,0.454619949,0.200387464,0.209505709,0.454619949,0.048831117,0.038996029,0.084464942,0.193080818,0.031086779,0.084464942,0.294110125,0.147424239,0.084464942,0.193080818,0.031086779,0.363199037,0.294110125,0.147424239
10/6/2015,1.204242483,-1.15,1.04,-0.32,-0.36,-0.23,-0.21,-0.28,-0.21,0.308426793,0.113129228,0.08748715,0.069664109,-0.034463154,-0.073210093,0.024641229,0.01282821,0.221604971,0.024641229,0.173447616,0.244527801,0.077831655,-0.053052982,-0.059476828,0.29278626,0.116201313,0.084424947,0.295043353,0.187173983,0.174841756,0.295043353,0.043711413,0.011376478,0.217423533,0.254566844,0.074584967,0.217423533,0.269672234,0.148329521,0.217423533,0.254566844,0.074584967,0.270770852,0.269672234,0.148329521
11/6/2015,0.173862642,-1.13,0.91,-0.28,-0.37,-0.22,-0.17,-0.30,-0.20,0.248908808,0.110515462,0.128888044,-0.003258334,-0.027067717,-0.051572231,-0.105659477,0.061397336,0.226230628,-0.105659477,0.221334738,0.247879049,0.081227573,-0.053983197,-0.02625003,0.29951396,0.119224154,0.127150289,0.339713222,0.151390258,0.161840435,0.339713222,0.003705373,0.002257479,0.246724289,0.260390598,0.157963162,0.246724289,0.281745374,0.187365786,0.246724289,0.260390598,0.157963162,0.31201813,0.281745374,0.187365786
